,FIPS,State,State_name,County,long,lat,FFRPTH14,PCH_FFRPTH_09_14,FSRPTH14,PCH_FSRPTH_09_14
5905,12123,FL,Florida,Taylor,-83.582,30.1092,0.442830573,24.44646178,0.398547516,-18.54413411
5906,12123,FL,Florida,Taylor,-83.4129,29.8869,0.442830573,24.44646178,0.398547516,-18.54413411
5907,12125,FL,Florida,Union,-82.4153,29.9331,0.197498354,51.48123766,0.065832785,-49.50625412
5908,12125,FL,Florida,Union,-82.3421,30.018,0.197498354,51.48123766,0.065832785,-49.50625412
5909,12125,FL,Florida,Union,-82.2391,30.0636,0.197498354,51.48123766,0.065832785,-49.50625412
5910,12125,FL,Florida,Union,-82.4073,29.9664,0.197498354,51.48123766,0.065832785,-49.50625412
5911,12127,FL,Florida,Volusia,-81.3343,29.0162,0.530016886,-4.309126592,0.876793733,15.97308505
5912,12127,FL,Florida,Volusia,-81.2667,28.8692,0.530016886,-4.309126592,0.876793733,15.97308505
5913,12127,FL,Florida,Volusia,-81.0677,29.3437,0.530016886,-4.309126592,0.876793733,15.97308505
5914,12127,FL,Florida,Volusia,-80.9471,29.0925,0.530016886,-4.309126592,0.876793733,15.97308505
5915,12127,FL,Florida,Volusia,-81.0136,29.1084,0.530016886,-4.309126592,0.876793733,15.97308505
5916,12127,FL,Florida,Volusia,-80.9695,29.0088,0.530016886,-4.309126592,0.876793733,15.97308505
5917,12127,FL,Florida,Volusia,-80.8349,28.8784,0.530016886,-4.309126592,0.876793733,15.97308505
5918,12127,FL,Florida,Volusia,-81.0935,29.1959,0.530016886,-4.309126592,0.876793733,15.97308505
5919,12127,FL,Florida,Volusia,-81.324,28.8815,0.530016886,-4.309126592,0.876793733,15.97308505
5920,12127,FL,Florida,Volusia,-81.2965,29.0483,0.530016886,-4.309126592,0.876793733,15.97308505
5921,12127,FL,Florida,Volusia,-80.9764,29.1217,0.530016886,-4.309126592,0.876793733,15.97308505
5922,12127,FL,Florida,Volusia,-81.4589,29.2382,0.530016886,-4.309126592,0.876793733,15.97308505
5923,12127,FL,Florida,Volusia,-81.0461,29.2442,0.530016886,-4.309126592,0.876793733,15.97308505
5924,12127,FL,Florida,Volusia,-81.5065,29.3364,0.530016886,-4.309126592,0.876793733,15.97308505
5925,12127,FL,Florida,Volusia,-81.4573,29.2114,0.530016886,-4.309126592,0.876793733,15.97308505
5926,12127,FL,Florida,Volusia,-81.2134,28.9051,0.530016886,-4.309126592,0.876793733,15.97308505
5927,12127,FL,Florida,Volusia,-81.2359,28.9664,0.530016886,-4.309126592,0.876793733,15.97308505
5928,12127,FL,Florida,Volusia,-81.231,28.9829,0.530016886,-4.309126592,0.876793733,15.97308505
5929,12127,FL,Florida,Volusia,-81.0999,29.2951,0.530016886,-4.309126592,0.876793733,15.97308505
5930,12127,FL,Florida,Volusia,-80.9637,29.0246,0.530016886,-4.309126592,0.876793733,15.97308505
5931,12127,FL,Florida,Volusia,-81.4209,29.1872,0.530016886,-4.309126592,0.876793733,15.97308505
5932,12127,FL,Florida,Volusia,-81.2872,29.0225,0.530016886,-4.309126592,0.876793733,15.97308505
5933,12127,FL,Florida,Volusia,-81.3517,29.1172,0.530016886,-4.309126592,0.876793733,15.97308505
5934,12127,FL,Florida,Volusia,-81.2886,28.9345,0.530016886,-4.309126592,0.876793733,15.97308505
5935,12127,FL,Florida,Volusia,-80.9812,29.1731,0.530016886,-4.309126592,0.876793733,15.97308505
5936,12127,FL,Florida,Volusia,-81.0503,29.0261,0.530016886,-4.309126592,0.876793733,15.97308505
5937,12127,FL,Florida,Volusia,-81.1626,28.8461,0.530016886,-4.309126592,0.876793733,15.97308505
5938,12127,FL,Florida,Volusia,-81.0056,29.1656,0.530016886,-4.309126592,0.876793733,15.97308505
5939,12127,FL,Florida,Volusia,-80.8637,28.9005,0.530016886,-4.309126592,0.876793733,15.97308505
5940,12127,FL,Florida,Volusia,-80.9414,28.9619,0.530016886,-4.309126592,0.876793733,15.97308505
5941,12129,FL,Florida,Wakulla,-84.3936,30.0282,0.318147111,-11.9050649,0.668108934,27.18706255
5942,12129,FL,Florida,Wakulla,-84.231,30.2369,0.318147111,-11.9050649,0.668108934,27.18706255
5943,12129,FL,Florida,Wakulla,-84.2591,30.1094,0.318147111,-11.9050649,0.668108934,27.18706255
5944,12129,FL,Florida,Wakulla,-84.2079,30.1653,0.318147111,-11.9050649,0.668108934,27.18706255
5945,12129,FL,Florida,Wakulla,-84.4855,30.0597,0.318147111,-11.9050649,0.668108934,27.18706255
5946,12129,FL,Florida,Wakulla,-84.3871,30.0827,0.318147111,-11.9050649,0.668108934,27.18706255
5947,12129,FL,Florida,Wakulla,-84.3634,30.1996,0.318147111,-11.9050649,0.668108934,27.18706255
5948,12129,FL,Florida,Wakulla,-84.6043,30.0719,0.318147111,-11.9050649,0.668108934,27.18706255
5949,12129,FL,Florida,Wakulla,-84.1807,30.1994,0.318147111,-11.9050649,0.668108934,27.18706255
5950,12131,FL,Florida,Walton,-86.0449,30.6457,0.731350561,20.85900448,1.787745815,23.4087725
5951,12131,FL,Florida,Walton,-86.1207,30.7121,0.731350561,20.85900448,1.787745815,23.4087725
5952,12131,FL,Florida,Walton,-86.3095,30.9751,0.731350561,20.85900448,1.787745815,23.4087725
5953,12131,FL,Florida,Walton,-86.3149,30.7432,0.731350561,20.85900448,1.787745815,23.4087725
5954,12131,FL,Florida,Walton,-86.1409,30.503,0.731350561,20.85900448,1.787745815,23.4087725
5955,12131,FL,Florida,Walton,-86.2288,30.396,0.731350561,20.85900448,1.787745815,23.4087725
5956,12131,FL,Florida,Walton,-86.0574,30.9438,0.731350561,20.85900448,1.787745815,23.4087725
5957,12131,FL,Florida,Walton,-86.1144,30.863,0.731350561,20.85900448,1.787745815,23.4087725
5958,12131,FL,Florida,Walton,-86.3383,30.9538,0.731350561,20.85900448,1.787745815,23.4087725
5959,12131,FL,Florida,Walton,-85.9652,30.4724,0.731350561,20.85900448,1.787745815,23.4087725
5960,12131,FL,Florida,Walton,-86.1355,30.971,0.731350561,20.85900448,1.787745815,23.4087725
5961,12131,FL,Florida,Walton,-86.1302,30.3185,0.731350561,20.85900448,1.787745815,23.4087725
5962,12131,FL,Florida,Walton,-86.3452,30.9799,0.731350561,20.85900448,1.787745815,23.4087725
5963,12131,FL,Florida,Walton,-86.3443,30.3854,0.731350561,20.85900448,1.787745815,23.4087725
5964,12131,FL,Florida,Walton,-86.1972,30.3374,0.731350561,20.85900448,1.787745815,23.4087725
5965,12131,FL,Florida,Walton,-86.1958,30.5124,0.731350561,20.85900448,1.787745815,23.4087725
5966,12133,FL,Florida,Washington,-87.0416,30.9865,0.695268087,32.06349906,0.449879351,-7.426076643
5967,12133,FL,Florida,Washington,-85.8419,30.4866,0.695268087,32.06349906,0.449879351,-7.426076643
5968,12133,FL,Florida,Washington,-85.5405,30.7755,0.695268087,32.06349906,0.449879351,-7.426076643
5969,12133,FL,Florida,Washington,-85.879,30.4379,0.695268087,32.06349906,0.449879351,-7.426076643
5970,12133,FL,Florida,Washington,-85.812,30.7753,0.695268087,32.06349906,0.449879351,-7.426076643
5971,12133,FL,Florida,Washington,-85.7062,30.6197,0.695268087,32.06349906,0.449879351,-7.426076643
5972,12133,FL,Florida,Washington,-85.5872,30.6334,0.695268087,32.06349906,0.449879351,-7.426076643
5973,13001,GA,Georgia,Appling,-82.3512,31.7652,0.701186624,-9.126213592,0.485436893,-37.08737864
5974,13001,GA,Georgia,Appling,-82.1987,31.7215,0.701186624,-9.126213592,0.485436893,-37.08737864
5975,13001,GA,Georgia,Appling,-82.503,31.8292,0.701186624,-9.126213592,0.485436893,-37.08737864
5976,13003,GA,Georgia,Atkinson,-82.8544,31.297,0.486440472,1.982244923,0.121610118,-79.60355102
5977,13003,GA,Georgia,Atkinson,-83.0446,31.3358,0.486440472,1.982244923,0.121610118,-79.60355102
5978,13003,GA,Georgia,Atkinson,-82.7343,31.2763,0.486440472,1.982244923,0.121610118,-79.60355102
5979,13005,GA,Georgia,Bacon,-82.4145,31.544,0.620512366,-23.23572575,0.354578495,31.59589871
5980,13005,GA,Georgia,Bacon,-82.4745,31.5432,0.620512366,-23.23572575,0.354578495,31.59589871
5981,13007,GA,Georgia,Baker,-84.3376,31.3172,0,0,0,0
5982,13007,GA,Georgia,Baker,-84.4724,31.3457,0,0,0,0
5983,13007,GA,Georgia,Baker,-84.5435,31.3818,0,0,0,0
5984,13009,GA,Georgia,Baldwin,-83.244,33.0523,0.871288854,36.75459423,0.653466641,6.102702423
5985,13009,GA,Georgia,Baldwin,-83.2414,33.0874,0.871288854,36.75459423,0.653466641,6.102702423
5986,13011,GA,Georgia,Banks,-83.6381,34.3093,0.765236403,-7.110503781,0.929215633,30.14737108
5987,13011,GA,Georgia,Banks,-83.5528,34.2556,0.765236403,-7.110503781,0.929215633,30.14737108
5988,13011,GA,Georgia,Banks,-83.5727,34.4652,0.765236403,-7.110503781,0.929215633,30.14737108
5989,13011,GA,Georgia,Banks,-83.4987,34.335,0.765236403,-7.110503781,0.929215633,30.14737108
5990,13013,GA,Georgia,Barrow,-83.7218,33.9918,0.546149645,13.44686626,0.395958493,0.526528713
5991,13013,GA,Georgia,Barrow,-83.7097,33.9371,0.546149645,13.44686626,0.395958493,0.526528713
5992,13013,GA,Georgia,Barrow,-83.6024,33.9646,0.546149645,13.44686626,0.395958493,0.526528713
5993,13013,GA,Georgia,Barrow,-83.8128,34.0046,0.546149645,13.44686626,0.395958493,0.526528713
5994,13013,GA,Georgia,Barrow,-83.8316,34.0151,0.546149645,13.44686626,0.395958493,0.526528713
5995,13013,GA,Georgia,Barrow,-83.6923,33.9797,0.546149645,13.44686626,0.395958493,0.526528713
5996,13015,GA,Georgia,Bartow,-84.9399,34.2984,0.570103012,-3.55886222,0.638908548,-4.824559087
5997,13015,GA,Georgia,Bartow,-84.8007,34.1631,0.570103012,-3.55886222,0.638908548,-4.824559087
5998,13015,GA,Georgia,Bartow,-84.7952,34.2123,0.570103012,-3.55886222,0.638908548,-4.824559087
5999,13015,GA,Georgia,Bartow,-84.7322,34.3429,0.570103012,-3.55886222,0.638908548,-4.824559087
6000,13015,GA,Georgia,Bartow,-84.7472,34.2825,0.570103012,-3.55886222,0.638908548,-4.824559087
6001,13015,GA,Georgia,Bartow,-84.9327,34.1441,0.570103012,-3.55886222,0.638908548,-4.824559087
6002,13015,GA,Georgia,Bartow,-84.9214,34.3702,0.570103012,-3.55886222,0.638908548,-4.824559087
6003,13015,GA,Georgia,Bartow,-84.7444,34.1297,0.570103012,-3.55886222,0.638908548,-4.824559087
6004,13015,GA,Georgia,Bartow,-84.9445,34.232,0.570103012,-3.55886222,0.638908548,-4.824559087
6005,13015,GA,Georgia,Bartow,-84.9876,34.086,0.570103012,-3.55886222,0.638908548,-4.824559087
6006,13017,GA,Georgia,Ben Hill,-83.2515,31.7135,0.801649107,-17.09533562,0.629867155,38.42118072
6007,13017,GA,Georgia,Ben Hill,-83.2363,31.7991,0.801649107,-17.09533562,0.629867155,38.42118072
6008,13019,GA,Georgia,Berrien,-83.1969,31.0756,0.481283422,1.962566845,0.427807487,-18.42994652
6009,13019,GA,Georgia,Berrien,-83.1399,31.2371,0.481283422,1.962566845,0.427807487,-18.42994652
6010,13019,GA,Georgia,Berrien,-83.2487,31.2051,0.481283422,1.962566845,0.427807487,-18.42994652
6011,13019,GA,Georgia,Berrien,-83.2237,31.3832,0.481283422,1.962566845,0.427807487,-18.42994652
6012,13019,GA,Georgia,Berrien,-83.329,31.4076,0.481283422,1.962566845,0.427807487,-18.42994652
6013,13021,GA,Georgia,Bibb,-83.6924,32.7438,1.124070043,11.79741249,0.740716676,-5.020532952
6014,13021,GA,Georgia,Bibb,-83.6794,32.8519,1.124070043,11.79741249,0.740716676,-5.020532952
6015,13021,GA,Georgia,Bibb,-83.8199,32.8071,1.124070043,11.79741249,0.740716676,-5.020532952
6016,13021,GA,Georgia,Bibb,-83.6324,32.8407,1.124070043,11.79741249,0.740716676,-5.020532952
6017,13023,GA,Georgia,Bleckley,-83.3523,32.3875,0.390777648,1.867917155,0.312622118,-32.08805523
6018,13025,GA,Georgia,Brantley,-81.9562,31.3366,0.325785959,18.12347288,0.162892979,-1.563772601
6019,13025,GA,Georgia,Brantley,-81.9814,31.2065,0.325785959,18.12347288,0.162892979,-1.563772601
6020,13025,GA,Georgia,Brantley,-81.9965,31.1505,0.325785959,18.12347288,0.162892979,-1.563772601
6021,13025,GA,Georgia,Brantley,-81.8526,31.2233,0.325785959,18.12347288,0.162892979,-1.563772601
6022,13025,GA,Georgia,Brantley,-82.1313,31.1813,0.325785959,18.12347288,0.162892979,-1.563772601
6023,13027,GA,Georgia,Brooks,-83.5003,30.9433,0.454014788,48.68984304,0.324296277,6.207030743
6024,13027,GA,Georgia,Brooks,-83.6643,30.7858,0.454014788,48.68984304,0.324296277,6.207030743
6025,13027,GA,Georgia,Brooks,-83.5603,30.7849,0.454014788,48.68984304,0.324296277,6.207030743
6026,13027,GA,Georgia,Brooks,-83.738,30.9597,0.454014788,48.68984304,0.324296277,6.207030743
6027,13027,GA,Georgia,Brooks,-83.5129,31.0082,0.454014788,48.68984304,0.324296277,6.207030743
6028,13027,GA,Georgia,Brooks,-83.5652,30.7174,0.454014788,48.68984304,0.324296277,6.207030743
6029,13029,GA,Georgia,Bryan,-81.3181,31.9207,0.796319236,13.71059484,0.766825931,-0.022569
6030,13029,GA,Georgia,Bryan,-81.6185,32.1455,0.796319236,13.71059484,0.766825931,-0.022569
6031,13029,GA,Georgia,Bryan,-81.4857,32.1235,0.796319236,13.71059484,0.766825931,-0.022569
6032,13029,GA,Georgia,Bryan,-81.2537,31.8433,0.796319236,13.71059484,0.766825931,-0.022569
6033,13029,GA,Georgia,Bryan,-81.4379,32.1971,0.796319236,13.71059484,0.766825931,-0.022569
6034,13029,GA,Georgia,Bryan,-81.7457,32.1444,0.796319236,13.71059484,0.766825931,-0.022569
6035,13031,GA,Georgia,Bulloch,-81.6021,32.3435,0.776839097,11.02001748,0.707478464,-11.76071338
6036,13031,GA,Georgia,Bulloch,-81.6668,32.3898,0.776839097,11.02001748,0.707478464,-11.76071338
6037,13031,GA,Georgia,Bulloch,-81.775,32.4376,0.776839097,11.02001748,0.707478464,-11.76071338
6038,13031,GA,Georgia,Bulloch,-81.8848,32.3659,0.776839097,11.02001748,0.707478464,-11.76071338
6039,13031,GA,Georgia,Bulloch,-81.9295,32.5389,0.776839097,11.02001748,0.707478464,-11.76071338
6040,13033,GA,Georgia,Burke,-81.7122,33.04,0.352283236,35.72885934,0.39631864,-8.383019948
6041,13033,GA,Georgia,Burke,-82.2265,33.0918,0.352283236,35.72885934,0.39631864,-8.383019948
6042,13033,GA,Georgia,Burke,-82.0146,33.0909,0.352283236,35.72885934,0.39631864,-8.383019948
6043,13033,GA,Georgia,Burke,-82.2179,33.151,0.352283236,35.72885934,0.39631864,-8.383019948
6044,13033,GA,Georgia,Burke,-81.9621,32.9535,0.352283236,35.72885934,0.39631864,-8.383019948
6045,13033,GA,Georgia,Burke,-82.2289,33.2375,0.352283236,35.72885934,0.39631864,-8.383019948
6046,13033,GA,Georgia,Burke,-81.8768,33.0221,0.352283236,35.72885934,0.39631864,-8.383019948
6047,13033,GA,Georgia,Burke,-82.2346,32.8218,0.352283236,35.72885934,0.39631864,-8.383019948
6048,13033,GA,Georgia,Burke,-82.2426,32.9782,0.352283236,35.72885934,0.39631864,-8.383019948
6049,13033,GA,Georgia,Burke,-81.7621,32.9756,0.352283236,35.72885934,0.39631864,-8.383019948
6050,13033,GA,Georgia,Burke,-82.2475,33.0376,0.352283236,35.72885934,0.39631864,-8.383019948
6051,13035,GA,Georgia,Butts,-83.968,33.2913,0.513522766,10.55678317,0.470729202,1.343717905
6052,13035,GA,Georgia,Butts,-83.903,33.2524,0.513522766,10.55678317,0.470729202,1.343717905
6053,13035,GA,Georgia,Butts,-84.0384,33.3228,0.513522766,10.55678317,0.470729202,1.343717905
6054,13037,GA,Georgia,Calhoun,-84.6602,31.5571,0.154726907,3.202846975,0.773634535,29.00355872
6055,13037,GA,Georgia,Calhoun,-84.7253,31.4383,0.154726907,3.202846975,0.773634535,29.00355872
6056,13037,GA,Georgia,Calhoun,-84.6033,31.5381,0.154726907,3.202846975,0.773634535,29.00355872
6057,13037,GA,Georgia,Calhoun,-84.5133,31.4847,0.154726907,3.202846975,0.773634535,29.00355872
6058,13037,GA,Georgia,Calhoun,-84.7374,31.5608,0.154726907,3.202846975,0.773634535,29.00355872
6059,13039,GA,Georgia,Camden,-81.8054,31.0177,0.672727622,-11.44071955,0.845714725,11.33166686
6060,13039,GA,Georgia,Camden,-81.5722,30.7567,0.672727622,-11.44071955,0.845714725,11.33166686
6061,13039,GA,Georgia,Camden,-81.7304,31.0313,0.672727622,-11.44071955,0.845714725,11.33166686
6062,13039,GA,Georgia,Camden,-81.5615,30.8458,0.672727622,-11.44071955,0.845714725,11.33166686
6063,13039,GA,Georgia,Camden,-81.8309,30.8683,0.672727622,-11.44071955,0.845714725,11.33166686
6064,13039,GA,Georgia,Camden,-81.7219,30.8193,0.672727622,-11.44071955,0.845714725,11.33166686
6065,13039,GA,Georgia,Camden,-81.7175,30.9595,0.672727622,-11.44071955,0.845714725,11.33166686
6066,13039,GA,Georgia,Camden,-81.8457,30.9783,0.672727622,-11.44071955,0.845714725,11.33166686
6067,13039,GA,Georgia,Camden,-81.7226,31.0958,0.672727622,-11.44071955,0.845714725,11.33166686
6068,13043,GA,Georgia,Candler,-82.0625,32.3959,1.102130786,19.91182954,0.551065393,-25.05510654
6069,13043,GA,Georgia,Candler,-81.966,32.3135,1.102130786,19.91182954,0.551065393,-25.05510654
6070,13043,GA,Georgia,Candler,-81.9566,32.3904,1.102130786,19.91182954,0.551065393,-25.05510654
6071,13045,GA,Georgia,Carroll,-85.1304,33.4566,0.709947148,-12.8871184,0.745006267,9.697702751
6072,13045,GA,Georgia,Carroll,-85.0133,33.5282,0.709947148,-12.8871184,0.745006267,9.697702751
6073,13045,GA,Georgia,Carroll,-85.2302,33.4359,0.709947148,-12.8871184,0.745006267,9.697702751
6074,13045,GA,Georgia,Carroll,-84.9137,33.4928,0.709947148,-12.8871184,0.745006267,9.697702751
6075,13045,GA,Georgia,Carroll,-84.9168,33.7305,0.709947148,-12.8871184,0.745006267,9.697702751
6076,13045,GA,Georgia,Carroll,-85.18,33.6408,0.709947148,-12.8871184,0.745006267,9.697702751
6077,13045,GA,Georgia,Carroll,-85.0837,33.5819,0.709947148,-12.8871184,0.745006267,9.697702751
6078,13045,GA,Georgia,Carroll,-85.1469,33.6632,0.709947148,-12.8871184,0.745006267,9.697702751
6079,13045,GA,Georgia,Carroll,-85.2539,33.5378,0.709947148,-12.8871184,0.745006267,9.697702751
6080,13045,GA,Georgia,Carroll,-85.0289,33.7342,0.709947148,-12.8871184,0.745006267,9.697702751
6081,13047,GA,Georgia,Catoosa,-85.1592,34.9606,0.700995108,4.128747781,0.441931699,-5.906848925
6082,13047,GA,Georgia,Catoosa,-85.2461,34.9318,0.700995108,4.128747781,0.441931699,-5.906848925
6083,13047,GA,Georgia,Catoosa,-85.1413,34.9765,0.700995108,4.128747781,0.441931699,-5.906848925
6084,13047,GA,Georgia,Catoosa,-85.2539,34.9777,0.700995108,4.128747781,0.441931699,-5.906848925
6085,13047,GA,Georgia,Catoosa,-85.1212,34.9141,0.700995108,4.128747781,0.441931699,-5.906848925
6086,13049,GA,Georgia,Charlton,-82.0211,30.8603,0.465224471,-46.43574616,0.310149647,30.93484273
6087,13049,GA,Georgia,Charlton,-82.2251,30.5183,0.465224471,-46.43574616,0.310149647,30.93484273
6088,13049,GA,Georgia,Charlton,-82.0376,30.5211,0.465224471,-46.43574616,0.310149647,30.93484273
6089,13049,GA,Georgia,Charlton,-82.0201,31.0383,0.465224471,-46.43574616,0.310149647,30.93484273
6090,13049,GA,Georgia,Charlton,-82.0072,30.8392,0.465224471,-46.43574616,0.310149647,30.93484273
6091,13051,GA,Georgia,Chatham,-81.1323,31.9766,1.019835626,17.76271105,1.150402817,-3.659460923
6092,13051,GA,Georgia,Chatham,-81.0448,31.9372,1.019835626,17.76271105,1.150402817,-3.659460923
6093,13051,GA,Georgia,Chatham,-81.2539,32.1023,1.019835626,17.76271105,1.150402817,-3.659460923
6094,13051,GA,Georgia,Chatham,-81.1918,32.043,1.019835626,17.76271105,1.150402817,-3.659460923
6095,13051,GA,Georgia,Chatham,-81.0109,32.0304,1.019835626,17.76271105,1.150402817,-3.659460923
6096,13051,GA,Georgia,Chatham,-81.1983,32.1941,1.019835626,17.76271105,1.150402817,-3.659460923
6097,13051,GA,Georgia,Chatham,-81.0532,31.9848,1.019835626,17.76271105,1.150402817,-3.659460923
6098,13051,GA,Georgia,Chatham,-81.0478,32.0339,1.019835626,17.76271105,1.150402817,-3.659460923
6099,13051,GA,Georgia,Chatham,-81.2476,31.9749,1.019835626,17.76271105,1.150402817,-3.659460923
6100,13051,GA,Georgia,Chatham,-81.1258,31.9638,1.019835626,17.76271105,1.150402817,-3.659460923
6101,13051,GA,Georgia,Chatham,-80.8527,32.01,1.019835626,17.76271105,1.150402817,-3.659460923
6102,13051,GA,Georgia,Chatham,-81.3077,32.125,1.019835626,17.76271105,1.150402817,-3.659460923
6103,13051,GA,Georgia,Chatham,-81.1784,32.0282,1.019835626,17.76271105,1.150402817,-3.659460923
6104,13051,GA,Georgia,Chatham,-81.108,31.9438,1.019835626,17.76271105,1.150402817,-3.659460923
6105,13051,GA,Georgia,Chatham,-81.2109,32.1816,1.019835626,17.76271105,1.150402817,-3.659460923
6106,13051,GA,Georgia,Chatham,-80.9752,32.0036,1.019835626,17.76271105,1.150402817,-3.659460923
6107,13051,GA,Georgia,Chatham,-81.1773,32.0867,1.019835626,17.76271105,1.150402817,-3.659460923
6108,13053,GA,Georgia,Chattahoochee,-84.787,32.347,0.16896173,101.9937484,0.084480865,-49.5015629
6109,13053,GA,Georgia,Chattahoochee,-84.7124,32.2327,0.16896173,101.9937484,0.084480865,-49.5015629
6110,13055,GA,Georgia,Chattooga,-85.4776,34.4835,0.400978387,-13.475547,0.360880549,3.829343598
6111,13055,GA,Georgia,Chattooga,-85.3491,34.4788,0.400978387,-13.475547,0.360880549,3.829343598
6112,13055,GA,Georgia,Chattooga,-85.3725,34.352,0.400978387,-13.475547,0.360880549,3.829343598
6113,13055,GA,Georgia,Chattooga,-85.3108,34.548,0.400978387,-13.475547,0.360880549,3.829343598
6114,13055,GA,Georgia,Chattooga,-85.4041,34.4035,0.400978387,-13.475547,0.360880549,3.829343598
6115,13057,GA,Georgia,Cherokee,-84.4856,34.1678,0.640734247,22.50838799,0.610429249,-11.26532856
6116,13057,GA,Georgia,Cherokee,-84.4516,34.2745,0.640734247,22.50838799,0.610429249,-11.26532856
6117,13057,GA,Georgia,Cherokee,-84.2888,34.2387,0.640734247,22.50838799,0.610429249,-11.26532856
6118,13057,GA,Georgia,Cherokee,-84.6152,34.092,0.640734247,22.50838799,0.610429249,-11.26532856
6119,13057,GA,Georgia,Cherokee,-84.5092,34.1027,0.640734247,22.50838799,0.610429249,-11.26532856
6120,13057,GA,Georgia,Cherokee,-84.4902,34.2468,0.640734247,22.50838799,0.610429249,-11.26532856
6121,13057,GA,Georgia,Cherokee,-84.5505,34.317,0.640734247,22.50838799,0.610429249,-11.26532856
6122,13057,GA,Georgia,Cherokee,-84.3622,34.3419,0.640734247,22.50838799,0.610429249,-11.26532856
6123,13059,GA,Georgia,Clarke,-83.2815,33.9666,0.99224396,8.35211307,1.041856158,9.66990904
6124,13059,GA,Georgia,Clarke,-83.3689,33.9508,0.99224396,8.35211307,1.041856158,9.66990904
6125,13061,GA,Georgia,Clay,-85.0528,31.6238,0,-100,0.644745326,NA
6126,13061,GA,Georgia,Clay,-84.8691,31.5198,0,-100,0.644745326,NA
6127,13063,GA,Georgia,Clayton,-84.3376,33.6398,0.70643114,11.34510741,0.321444857,-21.87177599
6128,13063,GA,Georgia,Clayton,-84.3411,33.6065,0.70643114,11.34510741,0.321444857,-21.87177599
6129,13063,GA,Georgia,Clayton,-84.3178,33.4422,0.70643114,11.34510741,0.321444857,-21.87177599
6130,13063,GA,Georgia,Clayton,-84.4098,33.5645,0.70643114,11.34510741,0.321444857,-21.87177599
6131,13063,GA,Georgia,Clayton,-84.3592,33.6209,0.70643114,11.34510741,0.321444857,-21.87177599
6132,13063,GA,Georgia,Clayton,-84.3372,33.4587,0.70643114,11.34510741,0.321444857,-21.87177599
6133,13063,GA,Georgia,Clayton,-84.288,33.6101,0.70643114,11.34510741,0.321444857,-21.87177599
6134,13063,GA,Georgia,Clayton,-84.3541,33.5212,0.70643114,11.34510741,0.321444857,-21.87177599
6135,13063,GA,Georgia,Clayton,-84.36,33.4773,0.70643114,11.34510741,0.321444857,-21.87177599
6136,13063,GA,Georgia,Clayton,-84.3391,33.5816,0.70643114,11.34510741,0.321444857,-21.87177599
6137,13063,GA,Georgia,Clayton,-84.2699,33.5921,0.70643114,11.34510741,0.321444857,-21.87177599
6138,13065,GA,Georgia,Clinch,-82.9693,31.0813,0.731957254,-0.468452642,0.292782901,-50.23422632
6139,13065,GA,Georgia,Clinch,-82.742,31.0385,0.731957254,-0.468452642,0.292782901,-50.23422632
6140,13065,GA,Georgia,Clinch,-82.9032,30.8549,0.731957254,-0.468452642,0.292782901,-50.23422632
6141,13065,GA,Georgia,Clinch,-82.5721,30.6881,0.731957254,-0.468452642,0.292782901,-50.23422632
6142,13065,GA,Georgia,Clinch,-82.6489,31.0733,0.731957254,-0.468452642,0.292782901,-50.23422632
6143,13065,GA,Georgia,Clinch,-82.7179,31.1649,0.731957254,-0.468452642,0.292782901,-50.23422632
6144,13065,GA,Georgia,Clinch,-82.8691,30.9891,0.731957254,-0.468452642,0.292782901,-50.23422632
6145,13067,GA,Georgia,Cobb,-84.5588,33.8123,0.824918842,9.686334934,0.752413537,-4.938241236
6146,13067,GA,Georgia,Cobb,-84.5474,33.9762,0.824918842,9.686334934,0.752413537,-4.938241236
6147,13067,GA,Georgia,Cobb,-84.542,33.9532,0.824918842,9.686334934,0.752413537,-4.938241236
6148,13067,GA,Georgia,Cobb,-84.5855,33.847,0.824918842,9.686334934,0.752413537,-4.938241236
6149,13067,GA,Georgia,Cobb,-84.6724,33.9023,0.824918842,9.686334934,0.752413537,-4.938241236
6150,13067,GA,Georgia,Cobb,-84.5213,34.062,0.824918842,9.686334934,0.752413537,-4.938241236
6151,13067,GA,Georgia,Cobb,-84.6453,33.8202,0.824918842,9.686334934,0.752413537,-4.938241236
6152,13067,GA,Georgia,Cobb,-84.6177,34.0261,0.824918842,9.686334934,0.752413537,-4.938241236
6153,13067,GA,Georgia,Cobb,-84.5656,33.8132,0.824918842,9.686334934,0.752413537,-4.938241236
6154,13067,GA,Georgia,Cobb,-84.4955,34.0132,0.824918842,9.686334934,0.752413537,-4.938241236
6155,13067,GA,Georgia,Cobb,-84.4686,33.8608,0.824918842,9.686334934,0.752413537,-4.938241236
6156,13067,GA,Georgia,Cobb,-84.518,33.9948,0.824918842,9.686334934,0.752413537,-4.938241236
6157,13067,GA,Georgia,Cobb,-84.4113,33.9662,0.824918842,9.686334934,0.752413537,-4.938241236
6158,13067,GA,Georgia,Cobb,-84.6688,34.0564,0.824918842,9.686334934,0.752413537,-4.938241236
6159,13067,GA,Georgia,Cobb,-84.5316,33.9879,0.824918842,9.686334934,0.752413537,-4.938241236
6160,13067,GA,Georgia,Cobb,-84.6497,33.8309,0.824918842,9.686334934,0.752413537,-4.938241236
6161,13067,GA,Georgia,Cobb,-84.4977,33.8187,0.824918842,9.686334934,0.752413537,-4.938241236
